student_id,student_name,grade,school_name,reading_score,math_score,school_type
22052243,Bradley Schmidt,10th,Fisher High School,71.9,78.9,Public
47064106,Stacey Hodges,11th,Fisher High School,79.2,54.1,Public
99599522,Yvette Hall,9th,Campbell High School,,58.8,Public
35592237,Tami Jackson,11th,Dixon High School,81.9,73,Charter
78966613,Suzanne Boyle,9th,Turner High School,85.6,77.9,Public
109931562,Phyllis Garcia,12th,Fisher High School,81.7,65.8,Public
33280758,Jon Robertson,9th,Turner High School,73.1,71.6,Public
40676892,Emily Campbell,12th,Montgomery High School,,56.5,Public
70871010,Christopher Brown,12th,Fisher High School,77,,Public
110636759,Diane Joyce,11th,Fisher High School,79.4,31.7,Public
12806535,Cody Cummings,11th,Fisher High School,63.2,70.2,Public
108521782,Vanessa Jennings,9th,Turner High School,95.8,74.2,Public
129517241,Lauren Smith,11th,Silva High School,83.6,77.4,Public
16358500,Mark Gonzalez,9th,Montgomery High School,87.1,91.2,Public
80128478,Pamela Morrow,9th,Chang High School,,80.3,Public
79065157,Kirsten Rose,9th,Chang High School,73.5,86,Public
104644252,Lawrence Wood,11th,Campos High School,61.3,81.4,Public
101223126,Rachel Hood,10th,Turner High School,76.3,62,Public
125219954,Corey Burns,11th,Richard High School,94.2,64.2,Charter
99383893,Shelly Hebert,9th,Fisher High School,70.1,86.5,Public
118313003,Antonio Espinoza,11th,Turner High School,87.1,66.9,Public
62784157,David Estrada,12th,Bowers High School,57.3,73,Public
112503356,Brett Austin,9th,Montgomery High School,86.2,92.3,Public
18710337,Mary Johnson,11th,Fisher High School,73.5,48.7,Public
112633145,Jennifer Roy,11th,Fisher High School,77.4,67.9,Public
106037773,Sharon Oneill,12th,Green High School,73.9,41.9,Public
63210044,Vicki Parks,11th,Turner High School,76.3,57.3,Public
47411335,Ashley Graves,11th,Chang High School,99.1,86.3,Public
49475816,Timothy Ho,12th,Chang High School,56.7,86.7,Public
76498688,Brent Jackson,12th,Turner High School,64.4,49.4,Public
97190923,Kevin Solis,11th,Chang High School,95.7,85.2,Public
89608944,Cassie Johnston,11th,Bowers High School,86,55.2,Public
126465354,Steven Johnson,12th,Fisher High School,,68.2,Public
39651349,Darlene Cardenas,12th,Chang High School,51.9,58.5,Public
17339023,Kristina Kim,9th,Turner High School,,89.8,Public
40015042,Christine Robbins,12th,Fisher High School,69.9,41.6,Public
29952168,Dana Holmes,9th,Green High School,75.6,70.4,Public
73060404,Brent Peterson,12th,Bowers High School,70.3,90.7,Public
100495764,Timothy Ford,10th,Bowers High School,60.4,40.7,Public
44869692,Heidi Johnson,11th,Odonnell High School,30.9,58.5,Public
29401279,Caroline Wade,11th,Chang High School,80.1,80.3,Public
38525489,David Thompson,10th,Campbell High School,74.1,76.9,Public
101906278,Matthew Ortiz,11th,Dixon High School,78.9,62.4,Charter
44466448,David Salazar,11th,Richard High School,90.6,70.1,Charter
82054197,Thomas Gordon,11th,Green High School,75.6,87.5,Public
123018681,Sarah Cook,12th,Richard High School,90,80,Charter
18475915,Sandra Davidson,12th,Fisher High School,71.2,54.9,Public
49875843,Devin Diaz,12th,Fisher High School,76.8,68.7,Public
102314270,Victoria Rivera,11th,Turner High School,82.9,84.8,Public
95879259,Aimee Harper,10th,Turner High School,77.3,68.7,Public
77036780,John Williams,11th,Woods High School,87.8,93.2,Public
104612381,Luis May,12th,Richard High School,91.1,,Charter
55332244,Rachael Leblanc,10th,Fisher High School,75.3,70.3,Public
96798986,Ronald May,11th,Silva High School,73.1,51.7,Public
94216716,Mackenzie Krueger,11th,Silva High School,98.8,56.2,Public
44867636,Rachel Ballard,9th,Chang High School,68,72.8,Public
52243051,Joseph Jackson,12th,Fisher High School,,32.4,Public
127638384,Ernest Roberts,10th,Odonnell High School,50.8,68.2,Public
19373090,Mary Thomas,12th,Chang High School,60.2,45.9,Public
98754643,Matthew Williams,10th,Richard High School,79.7,65.9,Charter
104953008,Alison Norton,11th,Richard High School,78.9,,Charter
59488217,Elizabeth Brown,11th,Chang High School,78.8,58.5,Public
40283900,Terri Shaw,11th,Chang High School,96.8,85.9,Public
14308497,Wesley Washington,9th,Fisher High School,68.6,66.4,Public
92509137,Erin Anderson,10th,Chang High School,71.2,54.2,Public
27181148,Michael Wood,11th,Turner High School,88.4,45.1,Public
93986393,Edward Melton,11th,Chang High School,77.9,94.8,Public
55484422,Michaela Carroll,9th,Fisher High School,64.2,,Public
43701654,Kathleen Klein,11th,Richard High School,56,49.6,Charter
59914367,Rachel Rodriguez,12th,Campbell High School,82.3,54.3,Public
102994276,Emily Hall,9th,Fisher High School,96.3,43.4,Public
57175425,Vincent Smith,11th,Wagner High School,,92.4,Public
129439303,Lisa Perry,9th,Fisher High School,80,83.2,Public
95146403,Jillian Duncan,9th,Turner High School,85,85.9,Public
115583425,John Herrera,10th,Fisher High School,89.3,84.7,Public
20214928,Alan Cervantes,10th,Fisher High School,81.9,,Public
122010758,Paul Adams,9th,Chang High School,81,86.6,Public
34556973,Ronald Skinner,10th,Montgomery High School,,46.9,Public
84716530,Ivan Cochran,11th,Turner High School,76.3,42.8,Public
75615190,Brandon Wong,11th,Turner High School,99.2,74.5,Public
37869036,Samantha Saunders,11th,Chang High School,90.2,89.3,Public
111553080,Joanne Love,9th,Turner High School,98.4,74.1,Public
73345420,Douglas Thompson Jr.,9th,Chang High School,59.9,67.7,Public
120828968,Kendra Adams,9th,Montgomery High School,76.4,49.8,Public
102253234,Melissa Trujillo,12th,Montgomery High School,82.8,80.1,Public
23540372,Jeffrey Mills,12th,Richard High School,43.7,74.5,Charter
49111510,Joseph Daniel,11th,Chang High School,70.1,86.2,Public
88659198,Austin Morales,9th,Montgomery High School,87.9,93.3,Public
84506915,Tiffany Schmitt,10th,Green High School,72.5,48.5,Public
35155441,Keith Ferrell,11th,Silva High School,99.3,84.7,Public
13978093,Jeremy Blankenship,11th,Fisher High School,92.6,46.2,Public
17678409,Mark Chandler,12th,Fisher High School,91,52.3,Public
79684758,Robin Shah,9th,Montgomery High School,99.6,55.5,Public
86741260,Eric Riley,12th,Montgomery High School,71.2,52.2,Public
111218448,James Johnson,10th,Richard High School,63.8,39.4,Charter
38086481,Patricia Ritter,10th,Fisher High School,57.5,70.6,Public
80276443,Lance Osborn,10th,Campbell High School,86.6,94.9,Public
31032474,Nichole Moore,11th,Fisher High School,,51.7,Public
52793925,David Peters,11th,Turner High School,,49.1,Public
33895978,Yolanda Hurley,12th,Montgomery High School,53.2,51.9,Public
55795564,Michael Jarvis,9th,Fisher High School,93,74.8,Public
113880159,Karen Reyes,12th,Fisher High School,82.5,33.1,Public
21499195,Erin Rhodes,11th,Chang High School,88.9,57.1,Public
11310734,Randy Brown,12th,Silva High School,67.5,87.2,Public
38106002,Lori Andrews,9th,Fisher High School,75,64.3,Public
115735286,Rodney Todd,12th,Green High School,65.5,48.5,Public
50899339,Robert Oneal,9th,Richard High School,75.4,66.4,Charter
80582441,Melissa Shah,11th,Richard High School,,84.2,Charter
103280031,Eric Wagner,11th,Turner High School,,64.2,Public
34260405,Kevin Morris,10th,Campbell High School,94.7,81.9,Public
95820347,Gabrielle Farrell,12th,Richard High School,73.4,65.7,Charter
76681673,Gina Chan,11th,Wagner High School,,80,Public
39695923,Mikayla Nelson,11th,Chang High School,86.3,54.3,Public
28661353,Nicole James,9th,Campos High School,88,40.8,Public
13956400,Timothy Gonzalez,10th,Campbell High School,,59.5,Public
80510468,Cindy Guerra,12th,Silva High School,,78.3,Public
32934076,Carolyn Franklin,9th,Turner High School,75.2,80.5,Public
35898944,Tricia Buchanan,9th,Montgomery High School,79.1,67,Public
31603421,David Stewart,9th,Green High School,86.6,83,Public
91988403,Brenda Williams,12th,Fisher High School,65.7,66.2,Public
51347107,Debra Harrison,12th,Green High School,80.1,28.5,Public
74427347,Jimmy Watkins,9th,Wagner High School,91.4,81.6,Public
93083788,Leslie Nixon,10th,Richard High School,46.3,16.9,Charter
119679212,Regina Evans,10th,Turner High School,47.8,,Public
120527191,Elizabeth Richard,12th,Fisher High School,53.4,63.8,Public
36043426,Emily Williamson,12th,Silva High School,,86.5,Public
115846311,Robert Schmidt,10th,Turner High School,80.1,47.7,Public
24501161,James Aguirre,9th,Campbell High School,95.7,43.7,Public
70036732,David Klein,12th,Richard High School,84.5,,Charter
123464837,Robert Lee Jr.,12th,Campbell High School,87.6,82.4,Public
101433547,Steven Nelson,11th,Campos High School,72.6,49,Public
110816320,Joshua Evans,10th,Bowers High School,52.9,70.5,Public
86095880,John Hughes,12th,Turner High School,55.4,40.3,Public
50753501,Karen Howard,9th,Chang High School,75.7,58.9,Public
101119421,Jean Smith,11th,Chang High School,86.4,79.5,Public
100706233,Mark Velazquez,10th,Richard High School,55.2,64.7,Charter
18765544,Troy Jones,9th,Campos High School,,40.7,Public
98928864,Caroline Smith,10th,Wagner High School,67.4,66,Public
61645983,Debbie Rodriguez,10th,Richard High School,51.6,66.2,Charter
25001110,Tara Jefferson,9th,Wagner High School,72.9,61.8,Public
77335517,Madison Alvarez,10th,Green High School,68.2,47.4,Public
13442493,Albert Woods,12th,Campbell High School,66.7,,Public
119340295,Frank Hicks,11th,Richard High School,76.2,50.5,Charter
109802659,Lisa Lynch,9th,Chang High School,65.1,65.3,Public
94768222,Carol Griffin,10th,Woods High School,93.2,52.9,Public
11746324,Jodi Moore,10th,Richard High School,85.3,57.7,Charter
93765886,Lori Santos,10th,Silva High School,83.4,82.3,Public
84295695,Robin Combs,10th,Campbell High School,81.1,90.3,Public
50438693,Joseph Crawford,9th,Turner High School,72.1,84.4,Public
96192605,Nicole Foster,12th,Campbell High School,79.8,61.3,Public
125287672,Nicholas Yates,12th,Wagner High School,83.7,,Public
118051624,Joshua Smith,10th,Fisher High School,81.6,69.2,Public
28654519,Jill Allen,12th,Richard High School,70.2,91.2,Charter
76874752,Erin Hill,11th,Fisher High School,99.3,48.3,Public
109520478,Ryan Elliott,11th,Campos High School,74.4,64,Public
96574197,James Williams,12th,Fisher High School,81.5,70.3,Public
68410768,Nancy King,9th,Wagner High School,99.8,81,Public
116654081,Angela Brown,12th,Fisher High School,91.9,53.7,Public
52622494,Kenneth Shea,11th,Fisher High School,53.5,65.9,Public
81000430,Daniel Russell Jr.,9th,Montgomery High School,77.3,,Public
93615774,Madison Velazquez,9th,Campos High School,98.6,58.1,Public
23564060,Michael Walker,9th,Turner High School,79.4,74.8,Public
129395793,Colin Jones,10th,Silva High School,81.9,90.6,Public
64034119,Michael Morris,11th,Turner High School,71.3,56,Public
98446993,Joshua Myers,11th,Turner High School,92.5,56.5,Public
43894752,Kelly Walker,10th,Green High School,92.7,70.6,Public
125206239,Debra Goodwin,11th,Chang High School,91.2,70.2,Public
57700968,Patrick Lloyd,11th,Dixon High School,83.4,49.5,Charter
30834916,Larry Herring,12th,Chang High School,57.7,75.8,Public
86188933,Maria Davis,10th,Green High School,90.2,70.9,Public
26044972,James Bailey,12th,Bowers High School,,53.7,Public
113904844,Jennifer Oconnell,12th,Turner High School,48.6,,Public
22731221,Mark Rodgers,9th,Turner High School,,77.9,Public
123529280,Linda Richardson,11th,Bowers High School,97,,Public
78035667,Rebecca Simmons,12th,Fisher High School,,47.8,Public
67316672,Veronica Bray,9th,Richard High School,76.5,46.5,Charter
107797478,Franklin Knight,10th,Campbell High School,93.7,,Public
44195007,Lindsay Vasquez,11th,Odonnell High School,66.7,71,Public
44098816,Angela Rocha,12th,Turner High School,57.9,30.8,Public
41225420,Hayley Murphy,11th,Montgomery High School,85,55.6,Public
38623666,Angelica Mitchell,10th,Turner High School,98.7,,Public
119719130,Laurie Dean,11th,Silva High School,,58.3,Public
64079763,Jennifer Tucker,12th,Bowers High School,58.9,72.2,Public
77193490,Bryan Kim,12th,Richard High School,60.6,60.4,Charter
111095030,Derrick Page,11th,Turner High School,82.5,50.6,Public
31765712,Julie Vincent,9th,Fisher High School,83.6,,Public
92125524,Kari West,10th,Turner High School,67.8,82.6,Public
17324627,Jennifer Wang,11th,Fisher High School,99.7,50,Public
121118460,Tammy Rhodes,11th,Chang High School,87.2,99.4,Public
101793355,Katherine Hicks,9th,Green High School,74.7,91.8,Public
129369237,Donald Jackson,11th,Chang High School,71.8,67.4,Public
62706630,William Shea,12th,Sullivan High School,98.4,62.1,Public
58804711,Joseph Giles,11th,Fisher High School,48.3,43.4,Public
121498148,Jesse Hanna,11th,Chang High School,83,77.8,Public
68259518,Yesenia Strickland,11th,Turner High School,80.7,40.8,Public
13069096,Alexander Martin,11th,Fisher High School,86.8,46.4,Public
77094081,Tommy Mills,12th,Turner High School,,38.9,Public
75414692,Amber Montes,12th,Green High School,45.3,75.4,Public
77348960,Morgan Miller,10th,Montgomery High School,75.9,49.8,Public
108282720,John Miller,9th,Turner High School,57.1,93.4,Public
97669250,Matthew Griffith,9th,Turner High School,78,81.4,Public
90281376,Kristen Tran,11th,Richard High School,86.1,61.4,Charter
67754690,Kathryn Green,11th,Odonnell High School,28.4,20.2,Public
124488809,Bernard Mccoy,10th,Fisher High School,74.9,51,Public
60512059,John Howard,10th,Turner High School,64.4,58,Public
102099537,Patrick Hanson,12th,Fisher High School,93,43.8,Public
52118076,Jeremy Hunt,11th,Wagner High School,78.1,71.8,Public
92153237,Tina Kemp,9th,Richard High School,56.3,58.5,Charter
107282161,Mark Lin,9th,Turner High School,,82.6,Public
92829749,Kathleen Barnett,9th,Turner High School,63.2,81,Public
111701447,Suzanne Chung,10th,Turner High School,62.3,77.6,Public
70408331,Larry Parker,10th,Turner High School,73.1,58.6,Public
25417542,Chad Parks,12th,Campbell High School,67.4,74,Public
21370094,Colton Barnes,9th,Chang High School,72.7,62.5,Public
14344134,Nathaniel Swanson,10th,Campbell High School,66.8,78.3,Public
129223496,Lisa Sosa,12th,Silva High School,64.9,83.8,Public
61031607,Edward Short,11th,Campos High School,73.1,74.3,Public
113425145,Shawn Evans,11th,Bowers High School,93,70.5,Public
66157395,Melissa Rasmussen,12th,Dixon High School,63.6,66.2,Charter
54435867,Donna Payne,11th,Odonnell High School,39.7,82.2,Public
57445155,Michelle Molina,9th,Campbell High School,79.2,77.4,Public
93576596,Yolanda Moran,11th,Turner High School,,57.9,Public
30751714,William Williams,10th,Dixon High School,38.7,58.7,Charter
124395549,Amanda Brown,12th,Fisher High School,76.7,69.7,Public
88185989,Kathy Gray,10th,Wagner High School,92,79.1,Public
15353072,Karen Phillips,11th,Chang High School,68.2,95.9,Public
40781334,Robert Pena,9th,Turner High School,59.2,61.4,Public
104772519,Barbara Matthews,11th,Green High School,61.6,67.4,Public
76734122,April Bartlett,10th,Richard High School,95.4,43.5,Charter
124216709,Gavin Zamora,12th,Green High School,62.5,6.3,Public
111739082,Stuart Weaver,10th,Campbell High School,96.8,92.8,Public
49705366,Kristina Ramirez,12th,Fisher High School,,,Public
67343153,Harold Chapman IV,10th,Richard High School,73.6,27.1,Charter
82149471,Joshua Taylor,12th,Richard High School,56.2,,Charter
93142276,Nicole Haley,9th,Turner High School,68.7,75.5,Public
108725672,Jackie Kidd,9th,Chang High School,66.5,63.2,Public
54053498,Shelley Tran,10th,Green High School,60.7,68.5,Public
120683093,Sharon Cole,9th,Turner High School,61.4,67,Public
42683126,Christopher Mccarthy,9th,Fisher High School,94.2,79.8,Public
29183241,Erik Ortiz,9th,Wagner High School,63.3,75.6,Public
102831180,James Turner,12th,Chang High School,60.8,92.5,Public
16553622,Harold Coleman,10th,Fisher High School,97.2,83.4,Public
57616230,Jamie Johnson,12th,Turner High School,61.5,74.6,Public
48249069,Kevin King,10th,Richard High School,60.1,60,Charter
13985549,Derek Berry,12th,Montgomery High School,64,55.7,Public
33617457,Chloe Byrd,11th,Fisher High School,,48.2,Public
99806820,James Roberts,11th,Chang High School,80.4,64.8,Public
65938557,Kaitlyn Lester,10th,Campbell High School,98.6,99.5,Public
44669805,Jerry Foster,11th,Fisher High School,84.2,48.9,Public
29796900,Ray Grant,11th,Wagner High School,92.9,78.5,Public
85431500,Rachel Gonzalez,9th,Green High School,78.2,67.2,Public
75911247,Jessica Conner,12th,Richard High School,72.1,64.8,Charter
17519542,Eric Boyle,12th,Green High School,73,55.5,Public
70467259,Shane Brown,11th,Campos High School,72.8,79.8,Public
92605073,Kathryn Hill,10th,Turner High School,62.2,66.1,Public
43148013,Brenda Sanders,12th,Richard High School,77.1,80.8,Charter
38704145,Cristina Ortiz,10th,Turner High School,75.5,75.8,Public
91250335,Kristine Mckenzie,11th,Turner High School,84.7,60.1,Public
58142897,Kevin Stevens,12th,Chang High School,60.5,82.7,Public
60363334,Selena Freeman,10th,Fisher High School,66.4,65.4,Public
46631006,Randy Hartman,10th,Fisher High School,72,77,Public
52196470,Adam Smith,11th,Bowers High School,58.1,68.9,Public
33507952,David Sharp,10th,Campos High School,73,56.2,Public
23493678,Christian Thomas,12th,Fisher High School,80.2,49.3,Public
